id,prompt_category,graph,domain,task,cntbl_cond,subject,temperature,likelihood,experiment_name,confidence,reasoning,human_subj_id,reasoning_type,RW17_label
15,numeric,collider,abstract_abc,XI,ppp,claude-3-haiku-20240307,0.0,50.0,abstract_reasoning,,,,Effect-Absent Diagnostic Inference,h
15,numeric,collider,abstract_abc,XI,ppp,gpt-4.1,0.0,0.0,abstract_reasoning,,,,Effect-Absent Diagnostic Inference,h
15,numeric,collider,abstract_abc,XI,ppp,claude-opus-4-20250514,0.0,0.0,abstract_reasoning,,,,Effect-Absent Diagnostic Inference,h
15,CoT,collider,abstract_abc,XI,ppp,gpt-4o,0.0,10.0,abstract_reasoning,90.0,"Given the causal relationships, powerful C can be caused by either high A or strong B independently. Observing weak C suggests that neither high A nor strong B is present, as either would result in powerful C. Additionally, observing weak B further supports the absence of strong B. Therefore, the presence of high A is unlikely since it would have caused powerful C, which is not observed. Thus, the likelihood of high A being present is low.",,Effect-Absent Diagnostic Inference,h
15,numeric,collider,abstract_abc,XI,ppp,gpt-4o,0.0,0.0,abstract_reasoning,,,,Effect-Absent Diagnostic Inference,h
15,numeric,collider,abstract_abc,XI,ppp,claude-3-5-haiku-20241022,0.0,50.0,abstract_reasoning,,,,Effect-Absent Diagnostic Inference,h
15,numeric,collider,abstract_abc,XI,ppp,claude-3-7-sonnet-20250219,0.0,0.0,abstract_reasoning,,,,Effect-Absent Diagnostic Inference,h
16,numeric,collider,abstract_abc,XI,ppp,claude-3-haiku-20240307,0.0,50.0,abstract_reasoning,,,,Effect-Absent Diagnostic Inference,h
16,numeric,collider,abstract_abc,XI,ppp,o3,0.0,0.0,abstract_reasoning,,,,Effect-Absent Diagnostic Inference,h
16,numeric,collider,abstract_abc,XI,ppp,claude-sonnet-4-20250514,0.0,0.0,abstract_reasoning,,,,Effect-Absent Diagnostic Inference,h
16,numeric,collider,abstract_abc,XI,ppp,gpt-4.1-mini,0.0,0.0,abstract_reasoning,,,,Effect-Absent Diagnostic Inference,h
16,numeric-conf,collider,abstract_abc,XI,ppp,gpt-4o,0.0,0.0,abstract_reasoning,100.0,,,Effect-Absent Diagnostic Inference,h
16,numeric,collider,abstract_abc,XI,ppp,gpt-4.1,0.0,0.0,abstract_reasoning,,,,Effect-Absent Diagnostic Inference,h
16,CoT,collider,abstract_abc,XI,ppp,gpt-4o,0.0,10.0,abstract_reasoning,90.0,"Given the causal relationships, powerful C can be caused by either high A or strong B independently. Observing weak C suggests that neither high A nor strong B is present, as either would result in powerful C. Since low A is observed, high A is not present, leaving strong B as the only potential cause for powerful C. However, since C is weak, it is unlikely that strong B is present. Therefore, the likelihood of strong B being present is low.",,Effect-Absent Diagnostic Inference,h
16,numeric,collider,economy,XI,ppp,humans,,52.5,pilot_study,,,0.0,Effect-Absent Diagnostic Inference,h
16,numeric,collider,abstract_abc,XI,ppp,claude-opus-4-20250514,0.0,0.0,abstract_reasoning,,,,Effect-Absent Diagnostic Inference,h
16,numeric,collider,abstract_abc,XI,ppp,claude-3-5-haiku-20241022,0.0,50.0,abstract_reasoning,,,,Effect-Absent Diagnostic Inference,h
16,numeric,collider,abstract_abc,XI,ppp,gpt-4o,0.0,0.0,abstract_reasoning,,,,Effect-Absent Diagnostic Inference,h
16,numeric,collider,abstract_abc,XI,ppp,claude-3-7-sonnet-20250219,0.0,0.0,abstract_reasoning,,,,Effect-Absent Diagnostic Inference,h
17,numeric,collider,abstract_abc,I,ppp,claude-3-haiku-20240307,0.0,25.0,abstract_reasoning,,,,Predictive Inference,i
17,numeric,collider,abstract_abc,I,ppp,o3,0.0,20.0,abstract_reasoning,,,,Predictive Inference,i
17,numeric,collider,abstract_abc,I,ppp,gpt-4o,0.0,0.0,abstract_reasoning,,,,Predictive Inference,i
17,numeric,collider,abstract_abc,I,ppp,claude-sonnet-4-20250514,0.0,0.0,abstract_reasoning,,,,Predictive Inference,i
17,CoT,collider,abstract_abc,I,ppp,gpt-4o,0.0,0.0,abstract_reasoning,95.0,"Given the causal relationships, powerful C is caused by either high A or strong B. Since the current observation is low A and weak B, neither of the conditions that independently cause powerful C are present. Therefore, it is unlikely that powerful C is present under these conditions.",,Predictive Inference,i
17,numeric,collider,abstract_abc,I,ppp,gpt-4.1,0.0,0.0,abstract_reasoning,,,,Predictive Inference,i
17,numeric,collider,abstract_abc,I,ppp,claude-3-7-sonnet-20250219,0.0,0.0,abstract_reasoning,,,,Predictive Inference,i
17,numeric,collider,abstract_abc,I,ppp,claude-3-5-haiku-20241022,0.0,0.0,abstract_reasoning,,,,Predictive Inference,i
17,numeric,collider,abstract_abc,I,ppp,gpt-4.1-mini,0.0,0.0,abstract_reasoning,,,,Predictive Inference,i
17,numeric,collider,abstract_abc,I,ppp,claude-opus-4-20250514,0.0,0.0,abstract_reasoning,,,,Predictive Inference,i
17,numeric,collider,economy,I,ppp,humans,,40.0,pilot_study,,,69.0,Predictive Inference,i
17,numeric-conf,collider,abstract_abc,I,ppp,gpt-4o,0.0,0.0,abstract_reasoning,100.0,,,Predictive Inference,i
18,numeric,collider,abstract_abc,II,ppp,gpt-4.1,0.0,100.0,abstract_reasoning,,,,Predictive Inference,j
18,numeric,collider,abstract_abc,II,ppp,gpt-4o,0.0,100.0,abstract_reasoning,,,,Predictive Inference,j
18,CoT,collider,abstract_abc,II,ppp,gpt-4o,0.0,90.0,abstract_reasoning,95.0,"Given the causal relationships, powerful C can be caused by either high A or strong B independently. In the current observation, we have low A and strong B. Since strong B is present, it can independently cause powerful C, regardless of the value of A. Therefore, the likelihood of powerful C being present is high. The presence of strong B directly supports the presence of powerful C.",,Predictive Inference,j
18,numeric,collider,economy,II,ppp,humans,,80.625,pilot_study,,,69.0,Predictive Inference,j
18,numeric,collider,abstract_abc,II,ppp,gpt-4.1-mini,0.0,80.0,abstract_reasoning,,,,Predictive Inference,j
18,numeric,collider,abstract_abc,II,ppp,claude-sonnet-4-20250514,0.0,100.0,abstract_reasoning,,,,Predictive Inference,j
18,numeric,collider,abstract_abc,II,ppp,claude-3-haiku-20240307,0.0,75.0,abstract_reasoning,,,,Predictive Inference,j
18,numeric,collider,abstract_abc,II,ppp,claude-3-7-sonnet-20250219,0.0,100.0,abstract_reasoning,,,,Predictive Inference,j
18,numeric,collider,abstract_abc,II,ppp,o3,0.0,100.0,abstract_reasoning,,,,Predictive Inference,j
18,numeric,collider,abstract_abc,II,ppp,claude-opus-4-20250514,0.0,85.0,abstract_reasoning,,,,Predictive Inference,j
18,numeric-conf,collider,abstract_abc,II,ppp,gpt-4o,0.0,100.0,abstract_reasoning,90.0,,,Predictive Inference,j
18,numeric,collider,abstract_abc,II,ppp,claude-3-5-haiku-20241022,0.0,100.0,abstract_reasoning,,,,Predictive Inference,j
19,numeric-conf,collider,abstract_abc,II,ppp,gpt-4o,0.0,100.0,abstract_reasoning,100.0,,,Predictive Inference,j
19,numeric,collider,abstract_abc,II,ppp,claude-sonnet-4-20250514,0.0,100.0,abstract_reasoning,,,,Predictive Inference,j
19,numeric,collider,abstract_abc,II,ppp,claude-3-5-haiku-20241022,0.0,100.0,abstract_reasoning,,,,Predictive Inference,j
19,numeric,collider,abstract_abc,II,ppp,gpt-4.1-mini,0.0,100.0,abstract_reasoning,,,,Predictive Inference,j
19,numeric,collider,abstract_abc,II,ppp,o3,0.0,85.0,abstract_reasoning,,,,Predictive Inference,j
19,CoT,collider,abstract_abc,II,ppp,gpt-4o,0.0,90.0,abstract_reasoning,95.0,"We are given that high A causes powerful C independently of B. In the current observation, we have high A and weak B. Since high A alone is sufficient to cause powerful C, the presence of weak B does not affect the likelihood of powerful C being present. Therefore, the likelihood of powerful C is high due to the presence of high A.",,Predictive Inference,j
19,numeric,collider,abstract_abc,II,ppp,claude-3-7-sonnet-20250219,0.0,100.0,abstract_reasoning,,,,Predictive Inference,j
19,numeric,collider,abstract_abc,II,ppp,gpt-4.1,0.0,100.0,abstract_reasoning,,,,Predictive Inference,j
19,numeric,collider,abstract_abc,II,ppp,gpt-4o,0.0,100.0,abstract_reasoning,,,,Predictive Inference,j
19,numeric,collider,economy,II,ppp,humans,,80.625,pilot_study,,,25.0,Predictive Inference,j
19,numeric,collider,abstract_abc,II,ppp,claude-3-haiku-20240307,0.0,75.0,abstract_reasoning,,,,Predictive Inference,j
19,numeric,collider,abstract_abc,II,ppp,claude-opus-4-20250514,0.0,100.0,abstract_reasoning,,,,Predictive Inference,j
20,numeric,collider,abstract_abc,III,ppp,gpt-4.1-mini,0.0,100.0,abstract_reasoning,,,,Predictive Inference,k
20,numeric,collider,abstract_abc,III,ppp,gpt-4.1,0.0,100.0,abstract_reasoning,,,,Predictive Inference,k
20,numeric,collider,economy,III,ppp,humans,,88.75,pilot_study,,,58.0,Predictive Inference,k
20,numeric,collider,abstract_abc,III,ppp,gpt-4o,0.0,100.0,abstract_reasoning,,,,Predictive Inference,k
20,numeric-conf,collider,abstract_abc,III,ppp,gpt-4o,0.0,100.0,abstract_reasoning,100.0,,,Predictive Inference,k
20,numeric,collider,abstract_abc,III,ppp,claude-sonnet-4-20250514,0.0,100.0,abstract_reasoning,,,,Predictive Inference,k
20,numeric,collider,abstract_abc,III,ppp,claude-3-7-sonnet-20250219,0.0,100.0,abstract_reasoning,,,,Predictive Inference,k
20,numeric,collider,abstract_abc,III,ppp,claude-opus-4-20250514,0.0,100.0,abstract_reasoning,,,,Predictive Inference,k
20,numeric,collider,abstract_abc,III,ppp,o3,0.0,100.0,abstract_reasoning,,,,Predictive Inference,k
20,CoT,collider,abstract_abc,III,ppp,gpt-4o,0.0,100.0,abstract_reasoning,100.0,"Given the causal relationships, high A independently causes powerful C, and strong B independently causes powerful C. Observing both high A and strong B increases the likelihood of powerful C being present. Since either high A or strong B alone is sufficient to cause powerful C, the presence of both makes it almost certain that powerful C is present.",,Predictive Inference,k
20,numeric,collider,abstract_abc,III,ppp,claude-3-haiku-20240307,0.0,100.0,abstract_reasoning,,,,Predictive Inference,k
20,numeric,collider,abstract_abc,III,ppp,claude-3-5-haiku-20241022,0.0,100.0,abstract_reasoning,,,,Predictive Inference,k
61,numeric,collider,abstract_abc,VI,pmm,o3,0.0,30.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,a
61,numeric,collider,abstract_abc,VI,pmm,claude-3-haiku-20240307,0.0,75.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,a
61,numeric,collider,abstract_abc,VI,pmm,gpt-4.1,0.0,50.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,a
61,CoT,collider,abstract_abc,VI,pmm,gpt-4o,0.0,20.0,abstract_reasoning,80.0,"We observe weak C and weak B. Weak B alone can cause weak C, so the presence of weak C can be fully explained by weak B without needing high A. High A is not necessary to explain weak C in this scenario. Therefore, the likelihood of high A being present is low because weak C can be explained by weak B alone.",,Effect-Present Diagnostic Inference,a
61,numeric-conf,collider,abstract_abc,VI,pmm,gpt-4o,0.0,50.0,abstract_reasoning,70.0,,,Effect-Present Diagnostic Inference,a
61,numeric,collider,abstract_abc,VI,pmm,gpt-4o,0.0,0.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,a
61,numeric,collider,economy,VI,pmm,humans,,67.0,pilot_study,,,133.0,Effect-Present Diagnostic Inference,a
61,numeric,collider,abstract_abc,VI,pmm,claude-3-7-sonnet-20250219,0.0,50.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,a
61,numeric,collider,abstract_abc,VI,pmm,gpt-4.1-mini,0.0,50.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,a
61,numeric,collider,abstract_abc,VI,pmm,claude-sonnet-4-20250514,0.0,50.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,a
61,numeric,collider,abstract_abc,VI,pmm,claude-opus-4-20250514,0.0,50.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,a
61,numeric,collider,abstract_abc,VI,pmm,claude-3-5-haiku-20241022,0.0,50.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,a
62,numeric,collider,abstract_abc,VI,pmm,claude-3-7-sonnet-20250219,0.0,50.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,a
62,numeric-conf,collider,abstract_abc,VI,pmm,gpt-4o,0.0,50.0,abstract_reasoning,50.0,,,Effect-Present Diagnostic Inference,a
62,numeric,collider,abstract_abc,VI,pmm,claude-sonnet-4-20250514,0.0,50.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,a
62,numeric,collider,abstract_abc,VI,pmm,o3,0.0,50.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,a
62,numeric,collider,economy,VI,pmm,humans,,67.0,pilot_study,,,133.0,Effect-Present Diagnostic Inference,a
62,numeric,collider,abstract_abc,VI,pmm,gpt-4.1-mini,0.0,0.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,a
62,numeric,collider,abstract_abc,VI,pmm,gpt-4.1,0.0,50.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,a
62,CoT,collider,abstract_abc,VI,pmm,gpt-4o,0.0,10.0,abstract_reasoning,90.0,"We observe weak C and high A. High A alone can cause weak C, so weak B is not necessary for weak C to occur. Since weak C can be fully explained by high A, the presence of weak B is not required. Therefore, the likelihood of weak B being present is low because high A already accounts for weak C.",,Effect-Present Diagnostic Inference,a
62,numeric,collider,abstract_abc,VI,pmm,claude-3-haiku-20240307,0.0,75.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,a
62,numeric,collider,abstract_abc,VI,pmm,gpt-4o,0.0,50.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,a
62,numeric,collider,abstract_abc,VI,pmm,claude-3-5-haiku-20241022,0.0,50.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,a
62,numeric,collider,abstract_abc,VI,pmm,claude-opus-4-20250514,0.0,50.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,a
63,numeric,collider,abstract_abc,VII,pmm,o3,0.0,50.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,b
63,numeric,collider,abstract_abc,VII,pmm,gpt-4.1-mini,0.0,50.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,b
63,numeric-conf,collider,abstract_abc,VII,pmm,gpt-4o,0.0,50.0,abstract_reasoning,50.0,,,Effect-Present Diagnostic Inference,b
63,numeric,collider,abstract_abc,VII,pmm,gpt-4.1,0.0,50.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,b
63,numeric,collider,economy,VII,pmm,humans,,60.0,pilot_study,,,133.0,Effect-Present Diagnostic Inference,b
63,numeric,collider,abstract_abc,VII,pmm,gpt-4o,0.0,50.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,b
63,numeric,collider,abstract_abc,VII,pmm,claude-opus-4-20250514,0.0,50.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,b
63,numeric,collider,abstract_abc,VII,pmm,claude-sonnet-4-20250514,0.0,50.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,b
63,CoT,collider,abstract_abc,VII,pmm,gpt-4o,0.0,50.0,abstract_reasoning,50.0,"We know that weak C can be caused by either high A or weak B independently. Observing weak C does not provide direct evidence for which of the two causes is present. Without additional information about the prevalence of high A or weak B in the systems, we can only assume they are equally likely to cause weak C. Therefore, the likelihood of high A being present given weak C is approximately 50%.",,Effect-Present Diagnostic Inference,b
63,numeric,collider,abstract_abc,VII,pmm,claude-3-5-haiku-20241022,0.0,50.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,b
63,numeric,collider,abstract_abc,VII,pmm,claude-3-7-sonnet-20250219,0.0,50.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,b
63,numeric,collider,abstract_abc,VII,pmm,claude-3-haiku-20240307,0.0,75.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,b
64,CoT,collider,abstract_abc,VII,pmm,gpt-4o,0.0,50.0,abstract_reasoning,50.0,"We know that weak C can be caused by either high A or weak B independently. Observing weak C does not provide direct evidence for either high A or weak B, as either could be the cause. Without additional information about the prevalence of high A or weak B in the systems, we cannot favor one cause over the other. Therefore, the likelihood of weak B being present is indeterminate and should be considered equally likely as high A being the cause. Thus, the likelihood of weak B is estimated at 50. However, due to the lack of specific data on the prevalence of high A or weak B, the confidence in this estimate is moderate.",,Effect-Present Diagnostic Inference,b
64,numeric,collider,abstract_abc,VII,pmm,o3,0.0,67.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,b
64,numeric,collider,abstract_abc,VII,pmm,gpt-4.1-mini,0.0,50.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,b
64,numeric,collider,economy,VII,pmm,humans,,60.0,pilot_study,,,112.0,Effect-Present Diagnostic Inference,b
64,numeric,collider,abstract_abc,VII,pmm,claude-3-haiku-20240307,0.0,50.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,b
64,numeric-conf,collider,abstract_abc,VII,pmm,gpt-4o,0.0,50.0,abstract_reasoning,50.0,,,Effect-Present Diagnostic Inference,b
64,numeric,collider,abstract_abc,VII,pmm,claude-3-7-sonnet-20250219,0.0,50.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,b
64,numeric,collider,abstract_abc,VII,pmm,claude-3-5-haiku-20241022,0.0,50.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,b
64,numeric,collider,abstract_abc,VII,pmm,claude-opus-4-20250514,0.0,50.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,b
64,numeric,collider,abstract_abc,VII,pmm,gpt-4o,0.0,50.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,b
64,numeric,collider,abstract_abc,VII,pmm,gpt-4.1,0.0,50.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,b
64,numeric,collider,abstract_abc,VII,pmm,claude-sonnet-4-20250514,0.0,50.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,b
65,numeric,collider,abstract_abc,VIII,pmm,gpt-4.1-mini,0.0,100.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,c
65,numeric,collider,abstract_abc,VIII,pmm,gpt-4o,0.0,100.0,abstract_reasoning,,,,Effect-Present Diagnostic Inference,c
